2018-07-25 21:03:26 parsl.dataflow.dflow:586 [DEBUG]  Task 75 launched with AppFuture: <AppFuture at 0x7f1375e18320 state=pending>
2018-07-25 21:03:26 parsl.dataflow.dflow:565 [INFO]  Task 76 submitted for App pdf_action, waiting on tasks []
2018-07-25 21:03:26 parsl.dataflow.dflow:363 [INFO]  Task 76 launched on executor threads
2018-07-25 21:03:26 parsl.dataflow.dflow:586 [DEBUG]  Task 76 launched with AppFuture: <AppFuture at 0x7f1375e18710 state=pending>
2018-07-25 21:03:26 parsl.dataflow.dflow:565 [INFO]  Task 77 submitted for App pdf_action, waiting on tasks []
2018-07-25 21:03:26 parsl.dataflow.dflow:363 [INFO]  Task 77 launched on executor threads
2018-07-25 21:03:26 parsl.dataflow.dflow:586 [DEBUG]  Task 77 launched with AppFuture: <AppFuture at 0x7f1375e18b00 state=pending>
2018-07-25 21:03:26 parsl.dataflow.dflow:565 [INFO]  Task 78 submitted for App pdf_action, waiting on tasks []
2018-07-25 21:03:26 parsl.dataflow.dflow:363 [INFO]  Task 78 launched on executor threads
2018-07-25 21:03:26 parsl.dataflow.dflow:586 [DEBUG]  Task 78 launched with AppFuture: <AppFuture at 0x7f1375e18ef0 state=pending>
2018-07-25 21:03:26 parsl.dataflow.dflow:565 [INFO]  Task 79 submitted for App pdf_action, waiting on tasks []
2018-07-25 21:03:26 parsl.dataflow.dflow:363 [INFO]  Task 79 launched on executor threads
2018-07-25 21:03:26 parsl.dataflow.dflow:586 [DEBUG]  Task 79 launched with AppFuture: <AppFuture at 0x7f137a9f9f28 state=pending>
2018-07-25 21:03:26 parsl.dataflow.dflow:565 [INFO]  Task 80 submitted for App pdf_action, waiting on tasks []
2018-07-25 21:03:26 parsl.dataflow.dflow:363 [INFO]  Task 80 launched on executor threads
2018-07-25 21:03:26 parsl.dataflow.dflow:586 [DEBUG]  Task 80 launched with AppFuture: <AppFuture at 0x7f137a9f9da0 state=pending>
2018-07-25 21:03:26 parsl.dataflow.dflow:565 [INFO]  Task 81 submitted for App pdf_action, waiting on tasks []
2018-07-25 21:03:26 parsl.dataflow.dflow:363 [INFO]  Task 81 launched on executor threads
2018-07-25 21:03:26 parsl.dataflow.dflow:586 [DEBUG]  Task 81 launched with AppFuture: <AppFuture at 0x7f137a9f9cf8 state=pending>
2018-07-25 21:03:26 parsl.dataflow.dflow:565 [INFO]  Task 82 submitted for App pdf_action, waiting on tasks []
2018-07-25 21:03:26 parsl.dataflow.dflow:363 [INFO]  Task 82 launched on executor threads
2018-07-25 21:03:26 parsl.dataflow.dflow:586 [DEBUG]  Task 82 launched with AppFuture: <AppFuture at 0x7f137a9f97b8 state=pending>
2018-07-25 21:03:26 parsl.dataflow.dflow:565 [INFO]  Task 83 submitted for App pdf_action, waiting on tasks []
2018-07-25 21:03:26 parsl.dataflow.dflow:363 [INFO]  Task 83 launched on executor threads
2018-07-25 21:03:26 parsl.dataflow.dflow:586 [DEBUG]  Task 83 launched with AppFuture: <AppFuture at 0x7f137a9f9550 state=pending>
2018-07-25 21:03:26 parsl.dataflow.dflow:565 [INFO]  Task 84 submitted for App pdf_action, waiting on tasks []
2018-07-25 21:03:26 parsl.dataflow.dflow:363 [INFO]  Task 84 launched on executor threads
2018-07-25 21:03:26 parsl.dataflow.dflow:586 [DEBUG]  Task 84 launched with AppFuture: <AppFuture at 0x7f1379641080 state=pending>
2018-07-25 21:03:26 parsl.dataflow.dflow:565 [INFO]  Task 85 submitted for App pdf_action, waiting on tasks []
2018-07-25 21:03:26 parsl.dataflow.dflow:363 [INFO]  Task 85 launched on executor threads
2018-07-25 21:03:26 parsl.dataflow.dflow:586 [DEBUG]  Task 85 launched with AppFuture: <AppFuture at 0x7f1379641278 state=pending>
2018-07-25 21:03:26 parsl.dataflow.dflow:565 [INFO]  Task 86 submitted for App pdf_action, waiting on tasks []
2018-07-25 21:03:26 parsl.dataflow.dflow:363 [INFO]  Task 86 launched on executor threads
2018-07-25 21:03:26 parsl.dataflow.dflow:586 [DEBUG]  Task 86 launched with AppFuture: <AppFuture at 0x7f1379641470 state=pending>
2018-07-25 21:03:26 parsl.dataflow.dflow:565 [INFO]  Task 87 submitted for App pdf_action, waiting on tasks []
2018-07-25 21:03:26 parsl.dataflow.dflow:363 [INFO]  Task 87 launched on executor threads
2018-07-25 21:03:26 parsl.dataflow.dflow:586 [DEBUG]  Task 87 launched with AppFuture: <AppFuture at 0x7f1379641668 state=pending>
2018-07-25 21:03:26 parsl.dataflow.dflow:565 [INFO]  Task 88 submitted for App pdf_action, waiting on tasks []
2018-07-25 21:03:26 parsl.dataflow.dflow:363 [INFO]  Task 88 launched on executor threads
2018-07-25 21:03:26 parsl.dataflow.dflow:586 [DEBUG]  Task 88 launched with AppFuture: <AppFuture at 0x7f1379641860 state=pending>
2018-07-25 21:03:26 parsl.dataflow.dflow:565 [INFO]  Task 89 submitted for App pdf_action, waiting on tasks []
2018-07-25 21:03:26 parsl.dataflow.dflow:363 [INFO]  Task 89 launched on executor threads
2018-07-25 21:03:26 parsl.dataflow.dflow:586 [DEBUG]  Task 89 launched with AppFuture: <AppFuture at 0x7f1379641a58 state=pending>
2018-07-25 21:03:26 parsl.dataflow.dflow:565 [INFO]  Task 90 submitted for App pdf_action, waiting on tasks []
2018-07-25 21:03:26 parsl.dataflow.dflow:363 [INFO]  Task 90 launched on executor threads
2018-07-25 21:03:26 parsl.dataflow.dflow:586 [DEBUG]  Task 90 launched with AppFuture: <AppFuture at 0x7f1379641c50 state=pending>
2018-07-25 21:03:26 parsl.dataflow.dflow:565 [INFO]  Task 91 submitted for App pdf_action, waiting on tasks []
2018-07-25 21:03:26 parsl.dataflow.dflow:363 [INFO]  Task 91 launched on executor threads
2018-07-25 21:03:26 parsl.dataflow.dflow:586 [DEBUG]  Task 91 launched with AppFuture: <AppFuture at 0x7f1379641e48 state=pending>
2018-07-25 21:03:26 parsl.dataflow.dflow:565 [INFO]  Task 92 submitted for App pdf_action, waiting on tasks []
2018-07-25 21:03:26 parsl.dataflow.dflow:363 [INFO]  Task 92 launched on executor threads
2018-07-25 21:03:26 parsl.dataflow.dflow:586 [DEBUG]  Task 92 launched with AppFuture: <AppFuture at 0x7f137a314080 state=pending>
2018-07-25 21:03:26 parsl.dataflow.dflow:565 [INFO]  Task 93 submitted for App pdf_action, waiting on tasks []
2018-07-25 21:03:26 parsl.dataflow.dflow:363 [INFO]  Task 93 launched on executor threads
2018-07-25 21:03:26 parsl.dataflow.dflow:586 [DEBUG]  Task 93 launched with AppFuture: <AppFuture at 0x7f137a314278 state=pending>
2018-07-25 21:03:26 parsl.dataflow.dflow:565 [INFO]  Task 94 submitted for App pdf_action, waiting on tasks []
2018-07-25 21:03:26 parsl.dataflow.dflow:363 [INFO]  Task 94 launched on executor threads
2018-07-25 21:03:26 parsl.dataflow.dflow:586 [DEBUG]  Task 94 launched with AppFuture: <AppFuture at 0x7f137a314470 state=pending>
2018-07-25 21:03:26 parsl.dataflow.dflow:565 [INFO]  Task 95 submitted for App pdf_action, waiting on tasks []
2018-07-25 21:03:26 parsl.dataflow.dflow:363 [INFO]  Task 95 launched on executor threads
2018-07-25 21:03:26 parsl.dataflow.dflow:586 [DEBUG]  Task 95 launched with AppFuture: <AppFuture at 0x7f137a314668 state=pending>
2018-07-25 21:03:26 parsl.dataflow.dflow:565 [INFO]  Task 96 submitted for App pdf_action, waiting on tasks []
2018-07-25 21:03:26 parsl.dataflow.dflow:363 [INFO]  Task 96 launched on executor threads
2018-07-25 21:03:26 parsl.dataflow.dflow:586 [DEBUG]  Task 96 launched with AppFuture: <AppFuture at 0x7f137a314860 state=pending>
2018-07-25 21:03:26 parsl.dataflow.dflow:565 [INFO]  Task 97 submitted for App pdf_action, waiting on tasks []
2018-07-25 21:03:26 parsl.dataflow.dflow:363 [INFO]  Task 97 launched on executor threads
2018-07-25 21:03:26 parsl.dataflow.dflow:586 [DEBUG]  Task 97 launched with AppFuture: <AppFuture at 0x7f137a314a58 state=pending>
2018-07-25 21:03:26 parsl.dataflow.dflow:565 [INFO]  Task 98 submitted for App pdf_action, waiting on tasks []
2018-07-25 21:03:26 parsl.dataflow.dflow:363 [INFO]  Task 98 launched on executor threads
2018-07-25 21:03:26 parsl.dataflow.dflow:586 [DEBUG]  Task 98 launched with AppFuture: <AppFuture at 0x7f137a314c50 state=pending>
2018-07-25 21:03:26 parsl.dataflow.dflow:565 [INFO]  Task 99 submitted for App pdf_action, waiting on tasks []
2018-07-25 21:03:26 parsl.dataflow.dflow:363 [INFO]  Task 99 launched on executor threads
2018-07-25 21:03:26 parsl.dataflow.dflow:586 [DEBUG]  Task 99 launched with AppFuture: <AppFuture at 0x7f137a314e48 state=pending>
2018-07-25 21:03:26 parsl.dataflow.dflow:565 [INFO]  Task 100 submitted for App pdf_action, waiting on tasks []
2018-07-25 21:03:26 parsl.dataflow.dflow:363 [INFO]  Task 100 launched on executor threads
2018-07-25 21:03:26 parsl.dataflow.dflow:586 [DEBUG]  Task 100 launched with AppFuture: <AppFuture at 0x7f137a2d6080 state=pending>
2018-07-25 21:03:26 parsl.dataflow.dflow:565 [INFO]  Task 101 submitted for App pdf_action, waiting on tasks []
2018-07-25 21:03:26 parsl.dataflow.dflow:363 [INFO]  Task 101 launched on executor threads
2018-07-25 21:03:26 parsl.dataflow.dflow:586 [DEBUG]  Task 101 launched with AppFuture: <AppFuture at 0x7f137a2d6278 state=pending>
2018-07-25 21:03:26 parsl.dataflow.dflow:565 [INFO]  Task 102 submitted for App pdf_action, waiting on tasks []
2018-07-25 21:03:26 parsl.dataflow.dflow:363 [INFO]  Task 102 launched on executor threads
2018-07-25 21:03:26 parsl.dataflow.dflow:586 [DEBUG]  Task 102 launched with AppFuture: <AppFuture at 0x7f137a2d6470 state=pending>
2018-07-25 21:03:26 parsl.dataflow.dflow:565 [INFO]  Task 103 submitted for App pdf_action, waiting on tasks []
2018-07-25 21:03:26 parsl.dataflow.dflow:363 [INFO]  Task 103 launched on executor threads
2018-07-25 21:03:26 parsl.dataflow.dflow:586 [DEBUG]  Task 103 launched with AppFuture: <AppFuture at 0x7f137a2d6668 state=pending>
2018-07-25 21:03:26 parsl.dataflow.dflow:565 [INFO]  Task 104 submitted for App pdf_action, waiting on tasks []
2018-07-25 21:03:26 parsl.dataflow.dflow:363 [INFO]  Task 104 launched on executor threads
2018-07-25 21:03:26 parsl.dataflow.dflow:586 [DEBUG]  Task 104 launched with AppFuture: <AppFuture at 0x7f137a2d6860 state=pending>
2018-07-25 21:03:26 parsl.dataflow.dflow:565 [INFO]  Task 105 submitted for App pdf_action, waiting on tasks []
2018-07-25 21:03:26 parsl.dataflow.dflow:363 [INFO]  Task 105 launched on executor threads
2018-07-25 21:03:26 parsl.dataflow.dflow:586 [DEBUG]  Task 105 launched with AppFuture: <AppFuture at 0x7f137a2d6a58 state=pending>
2018-07-25 21:03:26 parsl.dataflow.dflow:565 [INFO]  Task 106 submitted for App pdf_action, waiting on tasks []
2018-07-25 21:03:26 parsl.dataflow.dflow:363 [INFO]  Task 106 launched on executor threads
2018-07-25 21:03:26 parsl.dataflow.dflow:586 [DEBUG]  Task 106 launched with AppFuture: <AppFuture at 0x7f137a2d6c50 state=pending>
2018-07-25 21:03:26 parsl.dataflow.dflow:565 [INFO]  Task 107 submitted for App pdf_action, waiting on tasks []
2018-07-25 21:03:26 parsl.dataflow.dflow:363 [INFO]  Task 107 launched on executor threads
2018-07-25 21:03:26 parsl.dataflow.dflow:586 [DEBUG]  Task 107 launched with AppFuture: <AppFuture at 0x7f137a2d6e48 state=pending>
2018-07-25 21:03:26 parsl.dataflow.dflow:565 [INFO]  Task 108 submitted for App pdf_action, waiting on tasks []
2018-07-25 21:03:26 parsl.dataflow.dflow:363 [INFO]  Task 108 launched on executor threads
2018-07-25 21:03:26 parsl.dataflow.dflow:586 [DEBUG]  Task 108 launched with AppFuture: <AppFuture at 0x7f137982a080 state=pending>
2018-07-25 21:03:26 parsl.dataflow.dflow:565 [INFO]  Task 109 submitted for App pdf_action, waiting on tasks []
2018-07-25 21:03:26 parsl.dataflow.dflow:363 [INFO]  Task 109 launched on executor threads
2018-07-25 21:03:26 parsl.dataflow.dflow:586 [DEBUG]  Task 109 launched with AppFuture: <AppFuture at 0x7f137982a278 state=pending>
2018-07-25 21:03:26 parsl.dataflow.dflow:565 [INFO]  Task 110 submitted for App pdf_action, waiting on tasks []
2018-07-25 21:03:26 parsl.dataflow.dflow:363 [INFO]  Task 110 launched on executor threads
2018-07-25 21:03:26 parsl.dataflow.dflow:586 [DEBUG]  Task 110 launched with AppFuture: <AppFuture at 0x7f137982a470 state=pending>
2018-07-25 21:03:26 parsl.dataflow.dflow:565 [INFO]  Task 111 submitted for App pdf_action, waiting on tasks []
2018-07-25 21:03:26 parsl.dataflow.dflow:363 [INFO]  Task 111 launched on executor threads
2018-07-25 21:03:26 parsl.dataflow.dflow:586 [DEBUG]  Task 111 launched with AppFuture: <AppFuture at 0x7f137982a668 state=pending>
2018-07-25 21:03:26 parsl.dataflow.dflow:565 [INFO]  Task 112 submitted for App pdf_action, waiting on tasks []
2018-07-25 21:03:26 parsl.dataflow.dflow:363 [INFO]  Task 112 launched on executor threads
2018-07-25 21:03:26 parsl.dataflow.dflow:586 [DEBUG]  Task 112 launched with AppFuture: <AppFuture at 0x7f137982a860 state=pending>
2018-07-25 21:03:26 parsl.dataflow.dflow:565 [INFO]  Task 113 submitted for App pdf_action, waiting on tasks []
2018-07-25 21:03:26 parsl.dataflow.dflow:363 [INFO]  Task 113 launched on executor threads
2018-07-25 21:03:26 parsl.dataflow.dflow:586 [DEBUG]  Task 113 launched with AppFuture: <AppFuture at 0x7f137982aa58 state=pending>
2018-07-25 21:03:26 parsl.dataflow.dflow:565 [INFO]  Task 114 submitted for App pdf_action, waiting on tasks []
2018-07-25 21:03:26 parsl.dataflow.dflow:363 [INFO]  Task 114 launched on executor threads
2018-07-25 21:03:26 parsl.dataflow.dflow:586 [DEBUG]  Task 114 launched with AppFuture: <AppFuture at 0x7f137982ac50 state=pending>
2018-07-25 21:03:26 parsl.dataflow.dflow:565 [INFO]  Task 115 submitted for App pdf_action, waiting on tasks []
2018-07-25 21:03:26 parsl.dataflow.dflow:363 [INFO]  Task 115 launched on executor threads
2018-07-25 21:03:26 parsl.dataflow.dflow:586 [DEBUG]  Task 115 launched with AppFuture: <AppFuture at 0x7f137982ae48 state=pending>
2018-07-25 21:03:26 parsl.dataflow.dflow:565 [INFO]  Task 116 submitted for App pdf_action, waiting on tasks []
2018-07-25 21:03:26 parsl.dataflow.dflow:363 [INFO]  Task 116 launched on executor threads
2018-07-25 21:03:26 parsl.dataflow.dflow:586 [DEBUG]  Task 116 launched with AppFuture: <AppFuture at 0x7f137953e080 state=pending>
2018-07-25 21:03:26 parsl.dataflow.dflow:565 [INFO]  Task 117 submitted for App pdf_action, waiting on tasks []
2018-07-25 21:03:26 parsl.dataflow.dflow:363 [INFO]  Task 117 launched on executor threads
2018-07-25 21:03:26 parsl.dataflow.dflow:586 [DEBUG]  Task 117 launched with AppFuture: <AppFuture at 0x7f137953e278 state=pending>
2018-07-25 21:03:26 parsl.dataflow.dflow:565 [INFO]  Task 118 submitted for App pdf_action, waiting on tasks []
2018-07-25 21:03:26 parsl.dataflow.dflow:363 [INFO]  Task 118 launched on executor threads
2018-07-25 21:03:26 parsl.dataflow.dflow:586 [DEBUG]  Task 118 launched with AppFuture: <AppFuture at 0x7f137953e470 state=pending>
2018-07-25 21:03:26 parsl.dataflow.dflow:565 [INFO]  Task 119 submitted for App pdf_action, waiting on tasks []
2018-07-25 21:03:26 parsl.dataflow.dflow:363 [INFO]  Task 119 launched on executor threads
2018-07-25 21:03:26 parsl.dataflow.dflow:586 [DEBUG]  Task 119 launched with AppFuture: <AppFuture at 0x7f137953e668 state=pending>
2018-07-25 21:03:26 parsl.dataflow.dflow:565 [INFO]  Task 120 submitted for App pdf_action, waiting on tasks []
2018-07-25 21:03:26 parsl.dataflow.dflow:363 [INFO]  Task 120 launched on executor threads
2018-07-25 21:03:26 parsl.dataflow.dflow:586 [DEBUG]  Task 120 launched with AppFuture: <AppFuture at 0x7f137953e860 state=pending>
2018-07-25 21:03:26 parsl.dataflow.dflow:565 [INFO]  Task 121 submitted for App pdf_action, waiting on tasks []
2018-07-25 21:03:26 parsl.dataflow.dflow:363 [INFO]  Task 121 launched on executor threads
2018-07-25 21:03:26 parsl.dataflow.dflow:586 [DEBUG]  Task 121 launched with AppFuture: <AppFuture at 0x7f137953ea58 state=pending>
2018-07-25 21:03:26 parsl.dataflow.dflow:565 [INFO]  Task 122 submitted for App pdf_action, waiting on tasks []
2018-07-25 21:03:26 parsl.dataflow.dflow:363 [INFO]  Task 122 launched on executor threads
2018-07-25 21:03:26 parsl.dataflow.dflow:586 [DEBUG]  Task 122 launched with AppFuture: <AppFuture at 0x7f137953ec50 state=pending>
2018-07-25 21:03:26 parsl.dataflow.dflow:565 [INFO]  Task 123 submitted for App pdf_action, waiting on tasks []
2018-07-25 21:03:26 parsl.dataflow.dflow:363 [INFO]  Task 123 launched on executor threads
2018-07-25 21:03:26 parsl.dataflow.dflow:586 [DEBUG]  Task 123 launched with AppFuture: <AppFuture at 0x7f137953ee48 state=pending>
2018-07-25 21:03:26 parsl.dataflow.dflow:565 [INFO]  Task 124 submitted for App pdf_action, waiting on tasks []
2018-07-25 21:03:26 parsl.dataflow.dflow:363 [INFO]  Task 124 launched on executor threads
2018-07-25 21:03:26 parsl.dataflow.dflow:586 [DEBUG]  Task 124 launched with AppFuture: <AppFuture at 0x7f137a433080 state=pending>
2018-07-25 21:03:26 parsl.dataflow.dflow:565 [INFO]  Task 125 submitted for App pdf_action, waiting on tasks []
2018-07-25 21:03:26 parsl.dataflow.dflow:363 [INFO]  Task 125 launched on executor threads
2018-07-25 21:03:26 parsl.dataflow.dflow:586 [DEBUG]  Task 125 launched with AppFuture: <AppFuture at 0x7f137a433278 state=pending>
2018-07-25 21:03:26 parsl.dataflow.dflow:565 [INFO]  Task 126 submitted for App pdf_action, waiting on tasks []
2018-07-25 21:03:26 parsl.dataflow.dflow:363 [INFO]  Task 126 launched on executor threads
2018-07-25 21:03:26 parsl.dataflow.dflow:586 [DEBUG]  Task 126 launched with AppFuture: <AppFuture at 0x7f137a433470 state=pending>
2018-07-25 21:03:26 parsl.dataflow.dflow:565 [INFO]  Task 127 submitted for App pdf_action, waiting on tasks []
2018-07-25 21:03:26 parsl.dataflow.dflow:363 [INFO]  Task 127 launched on executor threads
2018-07-25 21:03:26 parsl.dataflow.dflow:586 [DEBUG]  Task 127 launched with AppFuture: <AppFuture at 0x7f137a433668 state=pending>
2018-07-25 21:03:26 parsl.dataflow.dflow:565 [INFO]  Task 128 submitted for App pdf_action, waiting on tasks []
2018-07-25 21:03:26 parsl.dataflow.dflow:363 [INFO]  Task 128 launched on executor threads
2018-07-25 21:03:26 parsl.dataflow.dflow:586 [DEBUG]  Task 128 launched with AppFuture: <AppFuture at 0x7f137a433860 state=pending>
2018-07-25 21:03:26 parsl.dataflow.dflow:565 [INFO]  Task 129 submitted for App pdf_action, waiting on tasks []
2018-07-25 21:03:26 parsl.dataflow.dflow:363 [INFO]  Task 129 launched on executor threads
2018-07-25 21:03:26 parsl.dataflow.dflow:586 [DEBUG]  Task 129 launched with AppFuture: <AppFuture at 0x7f137a433a58 state=pending>
2018-07-25 21:03:26 parsl.dataflow.dflow:565 [INFO]  Task 130 submitted for App pdf_action, waiting on tasks []
2018-07-25 21:03:26 parsl.dataflow.dflow:363 [INFO]  Task 130 launched on executor threads
2018-07-25 21:03:26 parsl.dataflow.dflow:586 [DEBUG]  Task 130 launched with AppFuture: <AppFuture at 0x7f137a433c50 state=pending>
2018-07-25 21:03:26 parsl.dataflow.dflow:565 [INFO]  Task 131 submitted for App pdf_action, waiting on tasks []
2018-07-25 21:03:26 parsl.dataflow.dflow:363 [INFO]  Task 131 launched on executor threads
2018-07-25 21:03:26 parsl.dataflow.dflow:586 [DEBUG]  Task 131 launched with AppFuture: <AppFuture at 0x7f137a433e48 state=pending>
2018-07-25 21:03:26 parsl.dataflow.dflow:565 [INFO]  Task 132 submitted for App pdf_action, waiting on tasks []
2018-07-25 21:03:26 parsl.dataflow.dflow:363 [INFO]  Task 132 launched on executor threads
2018-07-25 21:03:26 parsl.dataflow.dflow:586 [DEBUG]  Task 132 launched with AppFuture: <AppFuture at 0x7f1378702080 state=pending>
2018-07-25 21:03:26 parsl.dataflow.dflow:565 [INFO]  Task 133 submitted for App pdf_action, waiting on tasks []
2018-07-25 21:03:26 parsl.dataflow.dflow:363 [INFO]  Task 133 launched on executor threads
